_id,geometry.coordinates,geometry.type,properties.description,properties.id,properties.name,properties.parent_station,properties.route_id,properties.route_variante_id,properties.wheelchair_boarding,type
615615f357da3ca0b0969241,"[5.977972984313965,47.23643493652344]",Point,,st_fresnel,Fresnel,,,,unknown,Feature
615615f357da3ca0b0969240,"[6.033674240112305,47.242454528808594]",Point,,st_diderot,Diderot,,,,unknown,Feature
615615f357da3ca0b0969242,"[6.047886,47.2461]",Point,,CHAFFAN1,Chaffanjon,st_chaffanjon,10,88-2,unknown,Feature
615615f357da3ca0b0969243,"[6.015287,47.24125]",Point,,SIFFERT1,Siffert,st_siffert,9,5-4,unknown,Feature
615615f357da3ca0b0969244,"[6.026629,47.23971]",Point,,POSTE2,Poste,st_poste,11,55-0,available,Feature
615615f357da3ca0b0969245,"[6.031481,47.24918]",Point,,MARILOU2,Marie Louise,st_marie_louise,11,55-1,unknown,Feature
615615f357da3ca0b0969246,"[6.00058,47.24603]",Point,,PALSPOR2,Palais des Sports,st_palais_des_sports,,,available,Feature
615615f357da3ca0b0969247,"[5.960859,47.221622]",Point,,VOLTAIR1,Voltaire,st_voltaire,4,116-1,available,Feature
615615f357da3ca0b0969248,"[6.003371,47.24895]",Point,,BROGRET1,Brossolette Greta,st_brossolette_greta,6,155-3,unknown,Feature
615615f357da3ca0b0969249,"[6.036479,47.257523]",Point,,MUTUALI2,Mutualité,st_mutualite,6,155-2,available,Feature
615615f357da3ca0b096924a,"[6.04736,47.268967]",Point,,CHEMPAL2,Chemin de Palente,st_chemin_de_palente,11,55-0,unknown,Feature
615615f357da3ca0b096924b,"[5.988835,47.229027]",Point,,CONCORD1,Concorde,st_concorde,4,116-4,available,Feature
615615f357da3ca0b096924c,"[6.033944129943848,47.25611877441406]",Point,,st_les_oiseaux,Les Oiseaux,,,,unknown,Feature
615615f357da3ca0b096924d,"[5.984114,47.228016]",Point,,ORATOIR2,Oratoire,st_oratoire,4,116-1,available,Feature
615615f357da3ca0b096924e,"[6.052358150482178,47.243404388427734]",Point,,st_bregille,Bregille,,,,available,Feature
615615f357da3ca0b096924f,"[6.0069780349731445,47.2413330078125]",Point,,st_trepillot,Trépillot,,,,unknown,Feature
615615f357da3ca0b0969250,"[6.022922,47.25833]",Point,,SEILER2,Seiler,st_seiler,8,45-1,unknown,Feature
615615f357da3ca0b0969251,"[6.022766,47.263992]",Point,,FLSAUT02,"Feuilles d'Automne",st_feuilles_dautomne,12,24-2,unknown,Feature
615615f357da3ca0b0969252,"[6.04388,47.25942]",Point,,CORVEE1,Corvée,st_corvee,6,155-3,available,Feature
615615f357da3ca0b0969253,"[6.027451992034912,47.235755920410156]",Point,,st_st_maurice,St Maurice,,,,unknown,Feature
615615f357da3ca0b0969254,"[6.009932,47.250153]",Point,,FONT EC1,Fontaine Ecu,st_fontaine_ecu,9,5-4,unknown,Feature
615615f357da3ca0b0969255,"[6.013616561889648,47.25563049316406]",Point,,st_charmilles,Charmilles,,,,unknown,Feature
615615f357da3ca0b0969256,"[5.9560003,47.22321]",Point,,UFRSANT1,UFR Santé,st_ufr_sante,7,63-4,available,Feature
615615f357da3ca0b0969257,"[6.029016,47.259567]",Point,,QUATVEN2,4 Vents,st_4_vents,7,63-5,available,Feature
615615f357da3ca0b0969258,"[6.044944763183594,47.25596618652344]",Point,,st_schweitzer,Schweitzer,,,,available,Feature
615615f357da3ca0b0969259,"[6.0118279457092285,47.22438430786133]",Point,,st_residence_moingeon,Résidence Moingeon,,,,unknown,Feature
615615f357da3ca0b096925a,"[5.976289,47.237568]",Point,,CHAILLE1,Chaille,st_chaille,9,5-4,unknown,Feature
615615f357da3ca0b096925b,"[6.010425,47.22985]",Point,,POLYGON2,Polygone,st_polygone,9,5-4,unknown,Feature
615615f357da3ca0b096925c,"[6.03025,47.25307]",Point,,DUCHAIL1,Duchaillut,st_duchaillut,4,116-1,unknown,Feature
615615f357da3ca0b096925d,"[6.0313920974731445,47.232154846191406]",Point,,st_citadelle,Citadelle,,,,available,Feature
615615f357da3ca0b096925e,"[6.026047,47.236267]",Point,,CARMES1,Carmes,st_carmes,27,49-2,available,Feature
615615f357da3ca0b096925f,"[6.020009,47.2403]",Point,,BATTANT1,Battant,st_battant,8,45-1,unknown,Feature
615615f357da3ca0b0969260,"[5.951281,47.221443]",Point,,P+RHDC01,Hauts du Chazal,st_hauts_du_chazal,7,63-4,unknown,Feature
615615f357da3ca0b0969261,"[6.0047855,47.244167]",Point,,STALAGR2,Stade Léo Lagrange,st_stade_leo_lagrange,,,available,Feature
615615f357da3ca0b0969262,"[5.992957,47.28684]",Point,,ESPAVAL1,École-Valentin - Espace Valentin,st_ecolevalentin__espace_valentin,8,45-1,available,Feature
615615f357da3ca0b0969263,"[5.99651,47.24676]",Point,,OBSAFPA2,AFPA,st_afpa,3,119-8,available,Feature
615615f357da3ca0b0969264,"[5.977846,47.240707]",Point,,THOURET2,Thouret,st_thouret,9,5-2,unknown,Feature
615615f357da3ca0b0969265,"[5.972164,47.22533]",Point,,FLANDRE3,Flandres,st_flandres,4,116-1,available,Feature
615615f357da3ca0b0969266,"[6.030250072479248,47.25307083129883]",Point,,st_duchaillut,Duchaillut,,,,unknown,Feature
615615f357da3ca0b0969267,"[5.99277,47.24731]",Point,,IUT2,IUT,st_iut,,,available,Feature
615615f357da3ca0b0969268,"[5.998355,47.2363]",Point,,CENTTRI1,Centre de Tri,st_centre_de_tri,10,88-2,available,Feature
615615f357da3ca0b0969269,"[6.032986,47.24111]",Point,,GAREMOU2,Gare de la Mouillère,st_gare_de_la_mouillere,5,109-3,unknown,Feature
615615f357da3ca0b096926a,"[5.997682,47.259525]",Point,,LYPARIS2,Lycée Pâris,st_lycee_paris,6,155-2,unknown,Feature
615615f357da3ca0b096926b,"[5.979918,47.244534]",Point,,VINCENT2,Clinique St Vincent,st_clinique_st_vincent,9,5-2,unknown,Feature
615615f357da3ca0b096926c,"[6.028461456298828,47.24752426147461]",Point,,st_liberte,Liberté,,,,available,Feature
615615f357da3ca0b096926d,"[6.021145,47.251442]",Point,,COLSENE2,Colsenet,st_colsenet,8,45-1,unknown,Feature
615615f357da3ca0b096926e,"[6.014594,47.23724]",Point,,OUDET1,Oudet,st_oudet,9,5-4,available,Feature
615615f357da3ca0b096926f,"[5.999370574951172,47.25804901123047]",Point,,st_batiment_cfa,Bâtiment CFA,,,,unknown,Feature
615615f357da3ca0b0969270,"[6.02118,47.256786]",Point,,VICGALL1,Victor Gallois,st_victor_gallois,7,63-4,available,Feature
615615f357da3ca0b0969271,"[6.012761,47.264755]",Point,,QUATROU1,Quatrouillots,st_quatrouillots,8,45-2,unknown,Feature
615615f357da3ca0b0969272,"[5.982532501220703,47.222599029541016]",Point,,st_malcombe,Malcombe,,,,available,Feature
615615f357da3ca0b0969273,"[6.033813953399658,47.26525115966797]",Point,,st_vieilley,Vieilley,,,,unknown,Feature
615615f357da3ca0b0969274,"[5.9515543,47.221603]",Point,,t_hdc1,Hauts du Chazal,st_hauts_du_chazal,102,15-0,available,Feature
615615f357da3ca0b0969275,"[6.033220291137695,47.2408447265625]",Point,,st_gare_de_la_mouillere,Gare de la Mouillère,,,,unknown,Feature
615615f357da3ca0b0969276,"[6.036457061767578,47.26161193847656]",Point,,st_gounod,Gounod,,,,unknown,Feature
615615f357da3ca0b0969277,"[6.006475,47.257923]",Point,,CHEFOUN2,Chemin des Founottes,st_chemin_des_founottes,12,24-2,unknown,Feature
615615f357da3ca0b0969278,"[6.033735275268555,47.24596405029297]",Point,,st_fontaine_argent,Fontaine Argent,,,,available,Feature
615615f357da3ca0b0969279,"[6.025522232055664,47.25022888183594]",Point,,st_pont_sncf,Pont SNCF,,,,unknown,Feature
615615f357da3ca0b096927a,"[6.006978,47.241333]",Point,,TREPIL1,Trépillot,st_trepillot,10,88-4,unknown,Feature
615615f357da3ca0b096927b,"[6.018301,47.23482]",Point,,HMAI2,8 Mai,st_8_mai,10,88-4,unknown,Feature
615615f357da3ca0b096927c,"[6.0470380783081055,47.262168884277344]",Point,,st_jeannettes,Jeannettes,,,,unknown,Feature
615615f357da3ca0b096927d,"[6.051061153411865,47.2650032043457]",Point,,st_palente_espace_industriel,Palente Espace Industriel,,,,available,Feature
615615f357da3ca0b096927e,"[6.028455,47.240437]",Point,,CENSTPI1,Centre St Pierre,st_centre_st_pierre,11,55-1,unknown,Feature
615615f357da3ca0b096927f,"[6.020867,47.24239]",Point,,BACCHUS1,Bacchus,st_bacchus,8,45-1,unknown,Feature
615615f357da3ca0b0969280,"[6.03277,47.23797]",Point,,PONTBRE1,Pont de Bregille,st_pont_de_bregille,12,24-1,unknown,Feature
615615f357da3ca0b0969281,"[5.973448,47.232803]",Point,,EDISON4,Edison,st_edison,10,88-4,unknown,Feature
615615f357da3ca0b0969282,"[5.961509704589844,47.215301513671875]",Point,,st_de_vigny,De Vigny,,,,available,Feature
615615f357da3ca0b0969283,"[5.96637,47.236305]",Point,,KOSMA1,Kosma,st_kosma,9,5-4,unknown,Feature
615615f357da3ca0b0969284,"[6.030500888824463,47.25115203857422]",Point,,st_fourier,Fourier,,,,unknown,Feature
615615f357da3ca0b0969285,"[5.96804,47.23086]",Point,,FLEMING1,Fleming,st_fleming,10,88-2,unknown,Feature
615615f357da3ca0b0969286,"[5.965849,47.21771]",Point,,PLANOIS3,Planoise,st_planoise,7,63-5,unknown,Feature
615615f357da3ca0b0969287,"[6.0098286,47.24246]",Point,,GIBELOT1,Gibelotte,st_gibelotte,10,88-2,available,Feature
615615f357da3ca0b0969288,"[6.007336616516113,47.270687103271484]",Point,,st_chemin_de_valentin,Chemin de Valentin,,,,unknown,Feature
615615f357da3ca0b0969289,"[6.029912948608398,47.242919921875]",Point,,st_parc_micaud,Parc Micaud,,,,available,Feature
615615f357da3ca0b096928a,"[5.956058,47.22322]",Point,,UFRSANT2,UFR Santé,st_ufr_sante,7,63-5,unknown,Feature
615615f357da3ca0b096928b,"[6.043778,47.25932]",Point,,CORVEE2,Corvée,st_corvee,6,155-2,available,Feature
615615f357da3ca0b096928c,"[6.010331,47.258923]",Point,,COLCAM1,Collège Camus,st_college_camus,12,24-1,available,Feature
615615f357da3ca0b096928d,"[6.006425,47.247513]",Point,,DEVILLE1,Deville,st_deville,6,155-3,unknown,Feature
615615f357da3ca0b096928e,"[6.022457,47.23661]",Point,,MAIRIE1,Mairie,st_mairie,27,49-1,unknown,Feature
615615f357da3ca0b096928f,"[6.041794300079346,47.260704040527344]",Point,,st_lilas,Lilas,,,,available,Feature
615615f357da3ca0b0969290,"[5.9636316,47.22639]",Point,,t_chr2,CHRU Minjoz,st_chru_minjoz,101,15-1,available,Feature
615615f357da3ca0b0969291,"[5.975275039672852,47.214969635009766]",Point,,st_parc_urbain,Parc Urbain,,,,available,Feature
615615f357da3ca0b0969292,"[6.015706,47.259678]",Point,,PSB3,PSB,st_psb,8,45-1,unknown,Feature
615615f357da3ca0b0969293,"[6.043858,47.244274]",Point,,HEITZ2,Heitz,st_heitz,10,88-4,unknown,Feature
615615f357da3ca0b0969294,"[6.014646,47.242493]",Point,,LECLERC1,Leclerc,st_leclerc,9,5-4,available,Feature
615615f357da3ca0b0969295,"[6.025517,47.253494]",Point,,HBAIGUE1,Henri Baigue,st_henri_baigue,12,24-1,unknown,Feature
615615f357da3ca0b0969296,"[6.045393,47.26297]",Point,,t_orc1,Orchamps,st_orchamps,101,15-0,available,Feature
615615f357da3ca0b0969297,"[6.054475,47.24672]",Point,,ENVELME1,Envelmey,st_envelmey,5,109-2,unknown,Feature
615615f357da3ca0b0969298,"[6.044786,47.258564]",Point,,LEBEUF1,Lebeuf,st_lebeuf,11,55-0,unknown,Feature
615615f357da3ca0b0969299,"[6.040094,47.241714]",Point,,SALBREG1,Salins de Bregille,st_salins_de_bregille,10,88-2,unknown,Feature
615615f357da3ca0b096929a,"[6.028358,47.24562]",Point,,FLORE4,Flore,st_flore,11,55-1,unknown,Feature
615615f357da3ca0b096929b,"[6.041283,47.239983]",Point,,FORTBRE2,Fort de Bregille,st_fort_de_bregille,10,88-4,unknown,Feature
615615f357da3ca0b096929c,"[6.027528,47.26145]",Point,,ESPERAN2,Espérance,st_esperance,12,24-2,unknown,Feature
615615f357da3ca0b096929d,"[6.003447,47.248978]",Point,,BROGRET3,Brossolette Greta,st_brossolette_greta,6,155-2,unknown,Feature
615615f357da3ca0b096929e,"[5.961123,47.21521]",Point,,DEVIGNY1,De Vigny,st_de_vigny,4,116-4,available,Feature
615615f357da3ca0b096929f,"[6.052923,47.24599]",Point,,MIRABEA2,Mirabeau,st_mirabeau,5,109-3,unknown,Feature
615615f357da3ca0b09692a0,"[6.014761,47.252857]",Point,,BEAUQUI2,Beauquier,st_beauquier,7,63-5,available,Feature
615615f357da3ca0b09692a1,"[6.044341087341309,47.263511657714844]",Point,,st_lycee_pergaud,Lycée Pergaud,,,,available,Feature
615615f357da3ca0b09692a2,"[6.028651,47.25871]",Point,,LANCHY1,Lanchy,st_lanchy,4,116-1,unknown,Feature
615615f357da3ca0b09692a3,"[5.966114521026611,47.21751403808594]",Point,,st_planoise,Planoise,,,,unknown,Feature
615615f357da3ca0b09692a4,"[6.010639190673828,47.22986602783203]",Point,,st_polygone,Polygone,,,,unknown,Feature
615615f357da3ca0b09692a5,"[6.025431,47.235344]",Point,,GRANVEL2,Granvelle,st_granvelle,27,49-2,available,Feature
615615f357da3ca0b09692a6,"[6.012983322143555,47.244789123535156]",Point,,st_weiss,Weiss,,,,unknown,Feature
615615f357da3ca0b09692a7,"[6.025522,47.25023]",Point,,PONSNCF1,Pont SNCF,st_pont_sncf,12,24-1,unknown,Feature
615615f357da3ca0b09692a8,"[5.99625,47.24683]",Point,,OBSAFPA3,AFPA,st_afpa,,,available,Feature
615615f357da3ca0b09692a9,"[5.979062557220459,47.22331237792969]",Point,,st_parc_des_expositions,Parc des Expositions,,,,unknown,Feature
615615f357da3ca0b09692aa,"[6.028446,47.257416]",Point,,FLUAGA2,Fluttes Agasses,st_fluttes_agasses,4,116-1,unknown,Feature
615615f357da3ca0b09692ab,"[6.035233020782471,47.24567413330078]",Point,,st_lycee_st_paul,Lycée St Paul,,,,available,Feature
615615f357da3ca0b09692ac,"[5.992855072021484,47.247291564941406]",Point,,st_iut,IUT,,,,available,Feature
615615f357da3ca0b09692ad,"[5.973569869995117,47.219791412353516]",Point,,st_allende,Allende,,,,available,Feature
615615f357da3ca0b09692ae,"[6.046800136566162,47.26307678222656]",Point,,st_st_pie_x,St Pie X,,,,unknown,Feature
615615f357da3ca0b09692af,"[6.033231735229492,47.23611068725586]",Point,,st_cite_des_arts,Cité des Arts,,,,unknown,Feature
615615f357da3ca0b09692b0,"[6.026954650878906,47.24894714355469]",Point,,st_chanois,Chanois,,,,unknown,Feature
615615f357da3ca0b09692b1,"[6.025144577026367,47.242835998535156]",Point,,st_isenbart,Isenbart,,,,available,Feature
615615f357da3ca0b09692b2,"[6.018151,47.234844]",Point,,HMAI1,8 Mai,st_8_mai,9,5-4,unknown,Feature
615615f357da3ca0b09692b3,"[6.009552,47.226025]",Point,,RADIEUS1,Radieuse,st_radieuse,9,5-4,unknown,Feature
615615f357da3ca0b09692b4,"[6.0096865,47.242455]",Point,,GIBELOT2,Gibelotte,st_gibelotte,10,88-4,available,Feature
615615f357da3ca0b09692b5,"[5.9599614,47.22591]",Point,,t_psan2,Maison des Familles,st_maison_des_familles,101,15-1,available,Feature
615615f357da3ca0b09692b6,"[6.026814937591553,47.250762939453125]",Point,,st_belvedere,Belvédère,,,,unknown,Feature
615615f357da3ca0b09692b7,"[6.045755,47.24517]",Point,,COLOMBO2,Colombot,st_colombot,10,88-4,unknown,Feature
615615f357da3ca0b09692b8,"[6.044907,47.2608]",Point,,PMCURIE2,Pierre et Marie Curie,st_pierre_et_marie_curie,6,155-2,unknown,Feature
615615f357da3ca0b09692b9,"[6.016436,47.220005]",Point,,CHEMVEL1,Chemin de Velotte,st_chemin_de_velotte,9,5-4,unknown,Feature
615615f357da3ca0b09692ba,"[6.013438701629639,47.26386260986328]",Point,,st_sansonnets,Sansonnets,,,,unknown,Feature
615615f357da3ca0b09692bb,"[6.042978,47.269806]",Point,,CULPRES2,Cul des Prés,st_cul_des_pres,11,55-0,unknown,Feature
615615f357da3ca0b09692bc,"[6.020407,47.247215]",Point,,GAVIONO2,Gare Viotte Nord,st_gare_viotte_nord,8,45-1,available,Feature
615615f357da3ca0b09692bd,"[5.972772,47.22235]",Point,,t_epo1,Epoisses,st_epoisses,102,15-0,available,Feature
615615f357da3ca0b09692be,"[6.023718,47.258327]",Point,,BLUM2,Blum,st_blum,7,63-5,available,Feature
615615f357da3ca0b09692bf,"[6.037079811096191,47.23397445678711]",Point,,st_port_joint,Port Joint,,,,unknown,Feature
615615f357da3ca0b09692c0,"[6.020927,47.256733]",Point,,VICGALL2,Victor Gallois,st_victor_gallois,7,63-5,unknown,Feature
615615f357da3ca0b09692c1,"[6.03513240814209,47.25152587890625]",Point,,st_baille,Baille,,,,unknown,Feature
615615f357da3ca0b09692c3,"[6.011491775512695,47.24448013305664]",Point,,st_demangel,Demangel,,,,unknown,Feature
615615f357da3ca0b09692c2,"[5.965506,47.22732]",Point,,CHRUJM,CHRU Minjoz,st_chru_minjoz,10,88-2,available,Feature
615615f357da3ca0b09692c4,"[6.03272,47.23801]",Point,,PONTBRE2,Pont de Bregille,st_pont_de_bregille,12,24-2,unknown,Feature
615615f357da3ca0b09692c5,"[6.000504,47.250816]",Point,,POLSPOR1,Pôle Sportif,st_pole_sportif,7,63-4,unknown,Feature
615615f357da3ca0b09692c6,"[6.024274826049805,47.23780059814453]",Point,,st_8_septembre,8 Septembre,,,,available,Feature
615615f357da3ca0b09692c7,"[6.005342,47.239433]",Point,,MARMIER1,Marmier,st_marmier,10,88-4,available,Feature
615615f357da3ca0b09692c8,"[6.040292739868164,47.26237869262695]",Point,,st_chopin,Chopin,,,,available,Feature
615615f357da3ca0b09692c9,"[6.048903942108154,47.24371337890625]",Point,,st_danton,Danton,,,,available,Feature
615615f357da3ca0b09692ca,"[6.047388553619385,47.268890380859375]",Point,,st_chemin_de_palente,Chemin de Palente,,,,unknown,Feature
615615f357da3ca0b09692cb,"[6.0418797,47.260723]",Point,,t_lila1,Lilas,st_lilas,101,15-0,available,Feature
615615f357da3ca0b09692cc,"[6.0203433,47.233738]",Point,,t_cham1,Chamars,st_chamars,102,15-0,available,Feature
615615f357da3ca0b09692cd,"[6.014347,47.243008]",Point,,LECLERC4,Leclerc,st_leclerc,9,5-2,available,Feature
615615f357da3ca0b09692ce,"[6.026595592498779,47.252044677734375]",Point,,st_chasnot,Chasnot,,,,unknown,Feature
615615f357da3ca0b09692cf,"[6.047121047973633,47.24885177612305]",Point,,st_magellan,Magellan,,,,unknown,Feature
615615f357da3ca0b09692d0,"[6.038393,47.240826]",Point,,AIGUILL2,Aiguille,st_aiguille,10,88-4,unknown,Feature
615615f357da3ca0b09692d1,"[5.967651,47.23071]",Point,,FLEMING2,Fleming,st_fleming,10,88-4,unknown,Feature
615615f357da3ca0b09692d2,"[6.045074,47.260983]",Point,,PMCURIE1,Pierre et Marie Curie,st_pierre_et_marie_curie,6,155-3,unknown,Feature
615615f357da3ca0b09692d3,"[6.011541,47.24661]",Point,,FANART2,Fanart,st_fanart,9,5-2,unknown,Feature
615615f357da3ca0b09692d4,"[5.952353477478027,47.21839904785156]",Point,,st_rene_char,René Char,,,,unknown,Feature
615615f357da3ca0b09692d5,"[5.989477,47.23447]",Point,,SAPINS1,Sapins,st_sapins,10,88-2,unknown,Feature
615615f357da3ca0b09692d6,"[6.028084,47.254982]",Point,,PBT2,Paul Bert,st_paul_bert,4,116-1,available,Feature
615615f357da3ca0b09692d7,"[6.043092250823975,47.25318908691406]",Point,,st_les_vaites,Les Vaîtes,,,,available,Feature
615615f357da3ca0b09692d8,"[6.01865,47.25507]",Point,,BUFFON1,Buffon,st_buffon,7,63-4,unknown,Feature
615615f357da3ca0b09692d9,"[6.045693,47.259277]",Point,,LEBEUF2,Lebeuf,st_lebeuf,11,55-1,unknown,Feature
615615f357da3ca0b09692da,"[6.022457122802734,47.236610412597656]",Point,,st_mairie,Mairie,,,,unknown,Feature
615615f357da3ca0b09692db,"[6.028680801391602,47.2586555480957]",Point,,st_lanchy,Lanchy,,,,unknown,Feature
615615f357da3ca0b09692dc,"[5.97841,47.22067]",Point,,t_micro1,Micropolis,st_micropolis,102,15-0,available,Feature
615615f357da3ca0b09692dd,"[5.999352931976318,47.24762725830078]",Point,,st_intermarche,Intermarché,,,,unknown,Feature
615615f357da3ca0b09692de,"[6.023057,47.2337]",Point,,PREFECT1,Préfecture,st_prefecture,27,49-2,available,Feature
615615f357da3ca0b09692df,"[6.020020008087158,47.23358154296875]",Point,,st_chamars,Chamars,,,,available,Feature
615615f357da3ca0b09692e0,"[6.018673419952393,47.255157470703125]",Point,,st_buffon,Buffon,,,,unknown,Feature
615615f357da3ca0b09692e1,"[6.016332,47.25295]",Point,,VESOUL3,Vesoul,st_vesoul,5,109-3,available,Feature
615615f357da3ca0b09692e2,"[5.971838,47.21211]",Point,,LAFAYET2,La Fayette,st_la_fayette,7,63-5,available,Feature
615615f357da3ca0b09692e3,"[6.013568,47.222897]",Point,,CEPARGN2,"Caisse d'Epargne",st_caisse_depargne,9,5-2,unknown,Feature
615615f357da3ca0b09692e4,"[6.013819,47.222435]",Point,,CEPARGN1,"Caisse d'Epargne",st_caisse_depargne,9,5-4,unknown,Feature
615615f357da3ca0b09692e5,"[6.020716190338135,47.24962615966797]",Point,,st_chemin_francais,Chemin Français,,,,unknown,Feature
615615f357da3ca0b09692e6,"[6.014826774597168,47.26081085205078]",Point,,st_reclus,Reclus,,,,available,Feature
615615f357da3ca0b09692e7,"[6.025613,47.25145]",Point,,NBRUAND2,Nicolas Bruand,st_nicolas_bruand,12,24-1,unknown,Feature
615615f357da3ca0b09692e8,"[6.037228584289551,47.24817657470703]",Point,,st_tristan_bernard,Tristan Bernard,,,,available,Feature
615615f357da3ca0b09692e9,"[6.041709,47.26069]",Point,,t_lila2,Lilas,st_lilas,101,15-1,available,Feature
615615f357da3ca0b09692ea,"[5.999143,47.27522]",Point,,PLATINE2,École-Valentin - Platine,st_ecolevalentin__platine,8,45-1,available,Feature
615615f357da3ca0b09692eb,"[6.039756,47.231052]",Point,,CHARDON2,Chardonnet,st_chardonnet,12,24-2,unknown,Feature
615615f357da3ca0b09692ec,"[5.973859,47.232925]",Point,,EDISON3,Edison,st_edison,10,88-2,unknown,Feature
615615f357da3ca0b09692ed,"[6.033502,47.25591]",Point,,OISEAUX2,Les Oiseaux,st_les_oiseaux,6,155-2,unknown,Feature
615615f357da3ca0b09692ee,"[6.01822566986084,47.234832763671875]",Point,,st_8_mai,8 Mai,,,,unknown,Feature
615615f357da3ca0b09692ef,"[6.022146,47.256638]",Point,,TREY2,Trey,st_trey,8,45-1,unknown,Feature
615615f357da3ca0b09692f0,"[6.042990684509277,47.26979064941406]",Point,,st_cul_des_pres,Cul des Prés,,,,unknown,Feature
615615f357da3ca0b09692f1,"[6.01984977722168,47.26140213012695]",Point,,st_cimetiere_st_claude,Cimetière St Claude,,,,unknown,Feature
615615f357da3ca0b09692f2,"[6.02298,47.24947]",Point,,ESAVOYE1,Eugène Savoye,st_eugene_savoye,8,45-2,unknown,Feature
615615f357da3ca0b09692f3,"[5.997579574584961,47.259559631347656]",Point,,st_lycee_paris,Lycée Pâris,,,,unknown,Feature
615615f357da3ca0b09692f4,"[6.0059133,47.228474]",Point,,t_brula1,Brulard,st_brulard,102,15-0,available,Feature
615615f357da3ca0b09692f5,"[6.000639915466309,47.24597930908203]",Point,,st_palais_des_sports,Palais des Sports,,,,available,Feature
615615f357da3ca0b09692f6,"[6.00638,47.23722]",Point,,DAVID1,David,st_david,10,88-2,unknown,Feature
615615f357da3ca0b09692f7,"[6.026273,47.243217]",Point,,DENROCH1,Denfert Rochereau,st_denfert_rochereau,11,55-0,available,Feature
615615f357da3ca0b09692f8,"[6.042246,47.249584]",Point,,BRULEFO1,Brûlefoin,st_brulefoin,5,109-2,unknown,Feature
615615f357da3ca0b09692f9,"[6.050570487976074,47.26207733154297]",Point,,st_fort_benoit,Fort Benoît,,,,available,Feature
615615f357da3ca0b09692fa,"[5.989557,47.23478]",Point,,SAPINS2,Sapins,st_sapins,10,88-4,unknown,Feature
615615f357da3ca0b09692fb,"[6.043988,47.228252]",Point,,GACOGNE2,Cité des Gacognes,st_cite_des_gacognes,12,24-2,unknown,Feature
615615f357da3ca0b09692fc,"[6.026199817657471,47.24314880371094]",Point,,st_denfert_rochereau,Denfert Rochereau,,,,available,Feature
615615f357da3ca0b09692fd,"[5.998594284057617,47.2363395690918]",Point,,st_centre_de_tri,Centre de Tri,,,,unknown,Feature
615615f357da3ca0b09692fe,"[6.059256,47.25037]",Point,,CLAIRSO2,Clairs Soleils,st_clairs_soleils,5,109-3,available,Feature
615615f357da3ca0b09692ff,"[5.976015567779541,47.21773147583008]",Point,,st_gauguin,Gauguin,,,,unknown,Feature
615615f357da3ca0b0969300,"[6.009368896484375,47.22618103027344]",Point,,st_radieuse,Radieuse,,,,unknown,Feature
615615f357da3ca0b0969301,"[6.048596,47.261307]",Point,,CHARIGN1,Charigney,st_charigney,11,55-0,unknown,Feature
615615f357da3ca0b0969302,"[5.993914604187012,47.23330307006836]",Point,,st_pelouse,Pelouse,,,,available,Feature
615615f357da3ca0b0969303,"[5.997542858123779,47.245933532714844]",Point,,st_cite_de_la_baume,Cité de la Baume,,,,available,Feature
615615f357da3ca0b0969304,"[6.0271482,47.240894]",Point,,t_repu1,République,st_republique,102,15-0,available,Feature
615615f357da3ca0b0969305,"[6.01496,47.25436]",Point,,JUSTICE2,Justices,st_justices,5,109-2,available,Feature
615615f357da3ca0b0969306,"[6.022026,47.256554]",Point,,TREY1,Trey,st_trey,12,24-1,unknown,Feature
615615f357da3ca0b0969307,"[6.010196,47.2682]",Point,,ESSARTS2,Essarts,st_essarts,8,45-1,unknown,Feature
